"","date","BLOCK","SUB_BLOCK","VINE","LEAF","round","day","year","treatment","hhmmss","E","A","Ci","gsw","Fv.Fm","Tleaf","Tair","VPDleaf","RHcham","DarkAdaptedID","Fo","Fm","Fv","Adark","LightAdaptedID","Fs","Fm.","PhiPS2","PS2.1","Qabs_fs","Afs","ETR","Fv..Fm.","PhiCO2","NPQ","DarkPulseID","Fo.","Fv.","qP","qN","qP_Fo","qN_Fo","block_id","leaf_temp","Leak","wrong_vine","pixel_number","stem_wp_MPa","leaf_wp_MPa"
"897",2020-07-10,"B2R1","_SW","_5.3","_3",2,192,2020,2,"08:30:49","0.001599056","7.743263759","201.4819533","0.070551705",0.800030938,"31.29860323","31.55549355","2.242313269","50.39343855","RECT-114-20200710-06_21_00",675.2015385,3376.53,2701.328462,"-0.087096551","RECT-131-20200710-08_30_51",1318.4184,1734.59,"0.239925054",0.5,"842.9622586","7.743263759","101.1238828","0.574867836","0.0092891","0.946586801","DARK-132-20200710-08_30_53",737.43,997.16,"0.417356894",0.622159069,0.392841356,0.607826861,NA,NA,NA,NA,NA,NA,NA
"898",2020-07-10,"B2R1","_SW","_5.3","_3",3,192,2020,2,"10:57:02","0.002523794","8.93762791","189.5314056","0.078900428",0.799580373,"37.13067742","37.39993548","3.132037522","49.93855175","RECT-303-20200710-06_18_42",735.7164,3670.88,2935.1636,"0.135270547","RECT-408-20200710-10_57_04",1244.021154,1484.68,"0.162094759",0.5,"1264.467987","8.93762791","102.4818165","1.063804995","0.006961313","1.47250586","DARK-409-20200710-10_57_06",-94.73,1579.41,"0.152372624",0.580569947,0.321322486,0.744830714,NA,NA,NA,NA,NA,NA,NA
"899",2020-07-10,"B2R1","_SW","_5.3","_3",4,192,2020,2,"13:08:45","0.004529466","10.53322281","189.3119743","0.098167201",0.800030938,"40.45652581","40.79563548","4.500032129","40.03233023","RECT-114-20200710-06_21_00",675.2015385,3376.53,2701.328462,"-0.087096551","RECT-293-20200710-13_08_48",1220.3956,2151.28,"0.432711874",0.5,"1685.938975","10.53322281","364.7629066","0.999009892","0.00629935","0.569544643","DARK-294-20200710-13_08_50",2.13,2149.15,"0.43314073",0.363101588,0.630646964,0.453573128,NA,NA,NA,NA,NA,NA,NA
"900",2020-07-10,"B2R1","_SW","_5.3","_3",5,192,2020,2,"16:50:48","0.003991735","8.435119917","206.3811986","0.085919039",0.801830668,"41.92200333","43.12560333","4.492425568","42.5070775","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-578-20200710-16_50_49",815.66364,1520.98,"0.46372494",0.5,"1264.490751","8.435119917","293.1879491","0.999118989","0.00699229","1.384541546","DARK-579-20200710-16_50_51",1.34,1519.64,"0.464133847",0.58084678,0.879171091,0.724133161,NA,NA,NA,NA,NA,NA,NA
"901",2020-07-10,"B2R2","_NW","_5.4","_1",1,192,2020,2,"05:49:59","0.00023247","-0.314371046","419.2542114","0.018504777",0.816565203,"22.19973548","23.30759032","1.247181817","50.08695022","RECT-104-20200710-05_50_00",668.0732,3642.02,2973.9468,"-0.314371046","-",0,0,"#DIV/0!",0.5,"0.020994792","-0.314371046","#DIV/0!","#DIV/0!","-2.47932E-11","#DIV/0!","-",0,0,"#DIV/0!",1,0,1.224641947,"B2R2_NW",NA,"no","no",24,NA,-0.66
"902",2020-07-10,"B2R2","_NW","_5.4","_1",2,192,2020,2,"8:40:07","0.003075638","8.958047962","197.8742574","0.084182887",0.799580373,"32.24808065","32.75601935","3.644560845","24.04014427","RECT-303-20200710-06_18_42",735.7164,3670.88,2935.1636,"0.135270547","RECT-322-20200710-08_40_09",1002.63996,482.42,"-1.078354877",0.5,"843.0145361","8.958047962","-454.5344184","0.99664193","0.010465748","6.609303097","DARK-323-20200710-08_40_11",1.62,480.8,"-1.08198827",0.868965404,2.053799264,1.0862972,"B2R2_NW",31.5,"no","no",24,NA,-1.19
"903",2020-07-10,"B2R2","_NW","_5.4","_1",3,192,2020,2,"10:58:53","0.00315454","9.568786725","203.5422523","0.092935605",0.800030938,"37.81818387","37.61890968","3.322295886","50.1404589","RECT-114-20200710-06_21_00",675.2015385,3376.53,2701.328462,"-0.087096551","RECT-211-20200710-10_58_56",947.3261923,1224.89,"0.226603048",0.5,"1264.492393","9.568786725","143.2689153","1.263386916","0.007636173","1.756598552","DARK-212-20200710-10_58_57",-322.62,1547.51,"0.17936156",0.581657948,0.504947488,0.796511802,"B2R2_NW",36.5,"no","no",24,NA,-1.55
"904",2020-07-10,"B2R2","_NW","_5.4","_1",4,192,2020,2,"13:15:57","0.003760792","8.759708222","207.4375064","0.088927358",0.799580373,"41.9467871","42.19887742","4.08699517","49.61903587","RECT-303-20200710-06_18_42",735.7164,3670.88,2935.1636,"0.135270547","RECT-492-20200710-13_15_59",844.38072,1089.72,"0.225139742",0.5,"1685.996633","8.759708222","189.7924238","0.997357119","0.005115335","2.368645157","DARK-493-20200710-13_16_01",2.88,1086.84,"0.225736337",0.703696838,0.693041766,0.879392208,"B2R2_NW",43.9,"no","no",24,-1.11,-1.62
"905",2020-07-10,"B2R2","_NW","_5.4","_1",5,192,2020,2,"16:34:23","0.004339918","6.434388808","210.872524","0.069802384",0.800030938,"43.63423667","44.05068333","5.983447211","32.65426733","RECT-114-20200710-06_21_00",675.2015385,3376.53,2701.328462,"-0.087096551","RECT-373-20200710-16_34_26",756.7860385,915.35,"0.173227685",0.5,"1433.05292","6.434388808","124.12222","1.311771454","0.004550764","2.68878571","DARK-374-20200710-16_34_28",-285.38,1200.73,"0.1320563",0.67210281,0.660274734,0.911099866,"B2R2_NW",33.3,"no","no",24,NA,-1.29
"906",2020-07-10,"B2R2","_NW","_5.4","_2",2,192,2020,2,"8:41:59","0.002060911","5.565986344","212.4688111","0.055555643",0.799580373,"32.42235484","33.05499032","3.680299172","23.87908911","RECT-303-20200710-06_18_42",735.7164,3670.88,2935.1636,"0.135270547","RECT-324-20200710-08_42_01",1406.939615,1696.92,"0.170886303",0.5,"842.9876804","5.565986344","72.02752392","1.000017679","0.006442224","1.163260495","DARK-325-20200710-08_42_03",-0.03,1696.95,"0.170883282",0.537730427,0.301684663,0.672521286,NA,NA,NA,NA,NA,NA,NA
"907",2020-07-10,"B2R2","_NW","_5.4","_2",3,192,2020,2,"11:01:30","0.002271192","7.109473598","204.7210834","0.067815879",0.800030938,"37.83381","37.84249333","3.261512526","50.54101763","RECT-114-20200710-06_21_00",675.2015385,3376.53,2701.328462,"-0.087096551","RECT-213-20200710-11_01_32",1154.374231,1361.36,"0.152043375",0.5,"1264.487002","7.109473598","96.12843581","0.996657754","0.005691296","1.480262385","DARK-214-20200710-11_01_34",4.55,1356.81,"0.152553246",0.597622169,0.301658845,0.745992214,NA,NA,NA,NA,NA,NA,NA
"908",2020-07-10,"B2R2","_NW","_5.4","_2",4,192,2020,2,"13:18:08","0.005153744","10.3410288","222.3751796","0.119253062",0.799580373,"42.45019","42.64268","4.192258387","49.82819859","RECT-303-20200710-06_18_42",735.7164,3670.88,2935.1636,"0.135270547","RECT-494-20200710-13_18_10",869.8846923,57.36,"-14.16535377",0.5,"1685.957904","10.3410288","-11941.09507","1.02806834","0.006053389","62.9972106","DARK-495-20200710-13_18_12",-1.61,58.97,"-13.77861103",0.983942775,1.197784369,1.231113659,NA,NA,NA,NA,NA,NA,NA
"909",2020-07-10,"B2R2","_NW","_5.4","_2",5,192,2020,2,"16:36:22","0.002940181","4.269844424","231.0837723","0.051536131",0.800030938,"41.85560333","43.90137667","5.503287582","29.4063979","RECT-114-20200710-06_21_00",675.2015385,3376.53,2701.328462,"-0.087096551","RECT-375-20200710-16_36_25",751.94484,869.68,"0.135377564",0.5,"1433.129362","4.269844424","97.00678107","1.653769202","0.003040159","2.88249701","DARK-376-20200710-16_36_27",-568.57,1438.25,"0.08186001",0.635433829,0.605389199,0.928006363,NA,NA,NA,NA,NA,NA,NA
"910",2020-07-10,"B2R2","_NW","_5.4","_3",2,192,2020,2,"8:44:53","0.005612896","14.59352912","219.5074833","0.16671009",0.799580373,"31.38484333","33.07891333","3.414618401","23.58244794","RECT-303-20200710-06_18_42",735.7164,3670.88,2935.1636,"0.135270547","RECT-326-20200710-08_44_55",909.64964,1.48,"-613.6281351",0.5,"843.0072713","14.59352912","-258646.4899","-0.472972973","0.017150811","2479.324324","DARK-327-20200710-08_44_57",2.18,-0.7,"1297.3852",1.000190803,1.236889972,1.25015178,NA,NA,NA,NA,NA,NA,NA
"911",2020-07-10,"B2R2","_NW","_5.4","_3",3,192,2020,2,"11:03:36","0.003186763","9.703334996","207.3532272","0.096393818",0.800030938,"37.85283333","37.92418","3.235824097","50.80780694","RECT-114-20200710-06_21_00",675.2015385,3376.53,2701.328462,"-0.087096551","RECT-215-20200710-11_03_39",1367.086154,1748.09,"0.217954365",0.5,"1264.452531","9.703334996","137.7964743","0.995909822","0.007742823","0.931553867","DARK-216-20200710-11_03_41",7.15,1740.94,"0.218849499",0.483305534,0.355119716,0.60282932,NA,NA,NA,NA,NA,NA,NA
"912",2020-07-10,"B2R2","_NW","_5.4","_3",4,192,2020,2,"13:19:41","0.004874923","10.23568304","217.3166847","0.113336619",0.799580373,"42.68263226","42.76672903","4.162579514","51.05778992","RECT-303-20200710-06_18_42",735.7164,3670.88,2935.1636,"0.135270547","RECT-496-20200710-13_19_44",769.4601154,395.26,"-0.946718908",0.5,"1685.980533","10.23568304","-798.074824","0.993826848","0.005990824","8.287253959","DARK-497-20200710-13_19_46",2.44,392.82,"-0.952599449",0.892919061,1.099113177,1.115992308,NA,NA,NA,NA,NA,NA,NA
"913",2020-07-10,"B2R2","_NW","_5.4","_3",5,192,2020,2,"16:38:52","0.003636993","4.485417778","226.2185686","0.054329984",0.800030938,"43.73733226","43.86629032","6.434795909","28.53429914","RECT-114-20200710-06_21_00",675.2015385,3376.53,2701.328462,"-0.087096551","RECT-377-20200710-16_38_55",678.1361923,802.49,"0.154959947",0.5,"1433.088805","4.485417778","111.0356825","0.999514013","0.003190671","3.207566449","DARK-378-20200710-16_38_56",0.39,802.1,"0.155035292",0.76242099,0.976944856,0.95287931,NA,NA,NA,NA,NA,NA,NA
"914",2020-07-10,"B2R2","_SW","_5.10","_1",1,192,2020,2,"05:49:58","0.000768835","0.080444823","389.4470049","0.061901441",0.793399859,"22.08694194","23.24960645","1.244547824","49.71213826","RECT-294-20200710-05_50_00",685.4042308,3317.54,2632.135769,"0.080444823","-",0,0,"#DIV/0!",0.5,"0.0209979","0.080444823","#DIV/0!","#DIV/0!","-4.51602E-12","#DIV/0!","-",0,0,"#DIV/0!",1,0,1.260398509,"B2R2_SW",NA,"no","no",26,NA,-0.43
"915",2020-07-10,"B2R2","_SW","_5.10","_1",2,192,2020,2,"08:34:24","0.001339882","6.525297118","197.7738231","0.057678014",0.800030938,"31.61626667","31.96000333","2.291319573","49.97658606","RECT-114-20200710-06_21_00",675.2015385,3376.53,2701.328462,"-0.087096551","RECT-133-20200710-08_34_26",1423.2128,1740.49,"0.182291883",0.5,"842.9733722","6.525297118","76.8336018","0.511068722","0.007844131","0.939988164","DARK-134-20200710-08_34_28",850.98,889.51,"0.356687615",0.64779553,0.297832194,0.605642751,"B2R2_SW",27.2,"no","no",26,NA,-1.22
"916",2020-07-10,"B2R2","_SW","_5.10","_1",3,192,2020,2,"11:00:29","0.003025064","10.11834304","212.8821704","0.103304722",0.799580373,"36.71132333","37.78660333","2.880276259","50.54093166","RECT-303-20200710-06_18_42",735.7164,3670.88,2935.1636,"0.135270547","RECT-410-20200710-11_00_31",689.99412,966.55,"0.286126822",0.5,"1264.483921","10.11834304","180.901383","1.50011898","0.007894978","2.797920439","DARK-411-20200710-11_00_33",-483.39,1449.94,"0.190736086",0.650975984,1.19807463,0.921355798,"B2R2_SW",36.8,"no","no",26,NA,-1.45
"917",2020-07-10,"B2R2","_SW","_5.10","_1",4,192,2020,2,"13:19:08","0.004274455","8.176289977","195.2963673","0.079157782",0.800030938,"41.61716452","41.56714194","5.24101765","35.2179154","RECT-114-20200710-06_21_00",675.2015385,3376.53,2701.328462,"-0.087096551","RECT-295-20200710-13_19_11",1007.37448,1822.58,"0.447281063",0.5,"1685.977479","8.176289977","377.0528995","0.999533628","0.004901244","0.852610036","DARK-296-20200710-13_19_13",0.85,1821.73,"0.44748976",0.46033688,0.710494006,0.575253999,"B2R2_SW",40.2,"no","no",26,-1.2,-1.49
"918",2020-07-10,"B2R2","_SW","_5.10","_1",5,192,2020,2,"16:53:46","0.004724459","10.60286651","193.5548259","0.101615678",0.801830668,"42.13452581","42.87522903","4.504045322","44.0032033","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-580-20200710-16_53_46",876.7503846,1146.41,"0.23522092",0.5,"1264.470306","10.60286651","148.7149346","0.999886603","0.008706755","2.163650003","DARK-581-20200710-16_53_48",0.13,1146.28,"0.235247597",0.683933924,0.630514977,0.85293496,"B2R2_SW",34.8,"no","no",26,NA,-1.28
"919",2020-07-10,"B2R2","_SW","_5.10","_2",2,192,2020,2,"08:43:26","0.002679525","11.65069888","204.4182003","0.112365325",0.800030938,"32.38750333","32.89792333","2.372415602","49.93635337","RECT-114-20200710-06_21_00",675.2015385,3376.53,2701.328462,"-0.087096551","RECT-135-20200710-08_43_28",948.67256,1550.08,"0.387984775",0.5,"842.9718919","11.65069888","163.5301299","0.605304242","0.013924302","1.178294024","DARK-136-20200710-08_43_30",611.81,938.27,"0.640974815",0.660627478,0.687418272,0.676130291,NA,NA,NA,NA,NA,NA,NA
"920",2020-07-10,"B2R2","_SW","_5.10","_2",3,192,2020,2,"11:02:27","0.002573338","9.751079305","177.0431086","0.080851553",0.799580373,"37.40309032","38.00320645","3.113732382","50.02972167","RECT-303-20200710-06_18_42",735.7164,3670.88,2935.1636,"0.135270547","RECT-412-20200710-11_02_30",897.8014231,1213.57,"0.260198074",0.5,"1264.502562","9.751079305","164.5105658","1.260331089","0.00760442","2.024860535","DARK-413-20200710-11_02_32",-315.93,1529.5,"0.206452159",0.616359947,0.660806107,0.837196945,NA,NA,NA,NA,NA,NA,NA
"921",2020-07-10,"B2R2","_SW","_5.10","_2",4,192,2020,2,"13:20:51","0.001824392","1.933098658","249.8890621","0.027599486",0.800030938,"43.32900968","42.09457742","6.340423344","30.15021039","RECT-114-20200710-06_21_00",675.2015385,3376.53,2701.328462,"-0.087096551","RECT-297-20200710-13_20_54",749.79984,822.11,"0.087956794",0.5,"1686.027282","1.933098658","74.14877723","1.851795988","0.001198198","3.107151111","DARK-298-20200710-13_20_56",-700.27,1522.38,"0.047498102",0.626574765,0.492212356,0.945616217,NA,NA,NA,NA,NA,NA,NA
"922",2020-07-10,"B2R2","_SW","_5.10","_2",5,192,2020,2,"16:55:50","0.003108075","6.893625987","181.6199015","0.060254737",0.801830668,"42.60412581","43.10518065","4.960663108","40.62370332","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-582-20200710-16_55_51",824.31488,1065.13,"0.226089886",0.5,"1264.465829","6.893625987","142.9414674","0.999483631","0.005773341","2.405067926","DARK-583-20200710-16_55_53",0.55,1064.58,"0.226206692",0.70642723,0.695190677,0.88088437,NA,NA,NA,NA,NA,NA,NA
"923",2020-07-10,"B2R2","_SW","_5.10","_3",2,192,2020,2,"08:45:26","0.002291466","11.20192098","188.9565493","0.098080814",0.800030938,"32.26881667","32.92753667","2.318278536","50.28131806","RECT-114-20200710-06_21_00",675.2015385,3376.53,2701.328462,"-0.087096551","RECT-137-20200710-08_45_28",878.7677308,1405.51,"0.374769492",0.5,"842.9939513","11.20192098","157.9642076","0.998328009","0.013391576","1.402352171","DARK-138-20200710-08_45_30",2.35,1403.16,"0.375397153",0.584147852,0.721259984,0.729648404,NA,NA,NA,NA,NA,NA,NA
"924",2020-07-10,"B2R2","_SW","_5.10","_3",3,192,2020,2,"11:04:09","0.003245652","11.50021283","191.1811567","0.104529997",0.799580373,"37.41039667","38.20108333","3.049906928","50.48292431","RECT-303-20200710-06_18_42",735.7164,3670.88,2935.1636,"0.135270547","RECT-414-20200710-11_04_12",999.0316,1372.78,"0.272256589",0.5,"1264.482297","11.50021283","172.1318184","0.981992745","0.008987822","1.674048282","DARK-415-20200710-11_04_13",24.72,1348.06,"0.277249084",0.630279527,0.586673607,0.782954654,NA,NA,NA,NA,NA,NA,NA
"925",2020-07-10,"B2R2","_SW","_5.10","_3",4,192,2020,2,"13:25:37","0.004222168","2.515683043","299.9911824","0.067823879",0.800030938,"42.93973871","43.17566129","6.016758554","30.15053792","RECT-114-20200710-06_21_00",675.2015385,3376.53,2701.328462,"-0.087096551","RECT-299-20200710-13_25_40",795.6704615,13.06,"-59.92423136",0.5,"1685.990061","2.515683043","-50515.82925","0.78330781","0.001543769","257.5398162","DARK-300-20200710-13_25_41",2.83,10.23,"-76.50151139",0.996967721,1.181938326,1.245117004,NA,NA,NA,NA,NA,NA,NA
"926",2020-07-10,"B2R2","_SW","_5.10","_3",5,192,2020,2,"16:57:29","0.002055385","5.165613813","163.8013402","0.040345486",0.801830668,"42.06697419","42.9324129","4.891859302","39.05155566","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-584-20200710-16_57_30",934.0517692,1.16,"-804.2170424",0.5,"1264.469845","5.165613813","-508454.0995","0.655172414","0.004406733","3125.586207","DARK-585-20200710-16_57_32",0.4,0.76,"-1227.48917",0.999790428,1.300073539,1.246747228,NA,NA,NA,NA,NA,NA,NA
"927",2020-07-10,"B2R2","_SW","_5.13","_1",1,192,2020,2,"05:52:16","0.000557645","-0.098752707","395.2335215","0.043265066",0.817249144,"22.25889333","23.06667333","1.286954964","49.75906407","RECT-295-20200710-05_52_18",695.526,3805.87,3110.344,"-0.098752707","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.098752707","#DIV/0!","#DIV/0!","2.70743E-11","#DIV/0!","-",0,0,"#DIV/0!",1,0,1.223617066,"B2R2_SW",NA,"no","no",26,NA,-0.48
"928",2020-07-10,"B2R2","_SW","_5.13","_1",2,192,2020,2,"08:48:01","0.006220031","17.19269367","261.2631552","0.278005022",0.800030938,"32.38540333","33.16689667","2.292916432","50.73507233","RECT-114-20200710-06_21_00",675.2015385,3376.53,2701.328462,"-0.087096551","RECT-139-20200710-08_48_03",971.0291538,1482.3,"0.344917254",0.5,"842.9915162","17.19269367","145.3811596","0.998981313","0.020498178","1.277899211","DARK-140-20200710-08_48_05",1.51,1480.79,"0.345268975",0.561250007,0.63346775,0.70122165,"B2R2_SW",31.4,"no","no",26,NA,-1.04
"929",2020-07-10,"B2R2","_SW","_5.13","_1",3,192,2020,2,"11:06:02","0.006939555","16.05621828","246.6309725","0.230909018",0.799580373,"37.39093667","38.33995667","3.020652887","50.43592091","RECT-303-20200710-06_18_42",735.7164,3670.88,2935.1636,"0.135270547","RECT-416-20200710-11_06_04",762.5642,1125.71,"0.322592675",0.5,"1264.454172","16.05621828","203.9518267","1.642110313","0.012591162","2.260946425","DARK-417-20200710-11_06_06",-722.83,1848.54,"0.196450063",0.579275828,0.931158357,0.867130541,"B2R2_SW",32.7,"no","no",26,NA,-1.26
"930",2020-07-10,"B2R2","_SW","_5.13","_1",4,192,2020,2,"13:27:19","0.011522907","16.59277734","240.8964506","0.250130479",0.800030938,"41.5285129","42.91088065","4.598727651","39.80658433","RECT-114-20200710-06_21_00",675.2015385,3376.53,2701.328462,"-0.087096551","RECT-301-20200710-13_27_22",829.50108,1103.83,"0.24852461",0.5,"1685.951352","16.59277734","209.5002009","0.997073825","0.009893449","2.058922117","DARK-302-20200710-13_27_24",3.23,1100.6,"0.249253971",0.673731954,0.640015642,0.841326789,"B2R2_SW",30.2,"no","no",26,-1,-1.51
"931",2020-07-10,"B2R2","_SW","_5.13","_1",5,192,2020,2,"16:58:50","0.005126236","10.61591126","203.3325193","0.108709114",0.801830668,"42.08597","42.76839","4.577882395","43.14293558","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-586-20200710-16_58_50",701.01004,1295.85,"0.45903458",0.5,"1264.49123","10.61591126","290.2226","0.998757572","0.008716927","1.798811591","DARK-587-20200710-16_58_52",1.61,1294.24,"0.459605606",0.642990927,1.030701369,0.80154766,"B2R2_SW",31.8,"no","no",26,NA,-1.07
"932",2020-07-10,"B2R2","_SW","_5.13","_2",2,192,2020,2,"08:50:08","0.002426672","10.34073406","198.4747336","0.095513614",0.800030938,"33.29731333","33.5487","2.515076547","50.32742893","RECT-114-20200710-06_21_00",675.2015385,3376.53,2701.328462,"-0.087096551","RECT-141-20200710-08_50_10",1269.501923,1698.6,"0.252618672",0.5,"842.9695609","10.34073406","106.4749257","0.560455669","0.012370352","0.987831155","DARK-142-20200710-08_50_12",746.61,951.99,"0.450738009",0.638015605,0.419287397,0.621149936,NA,NA,NA,NA,NA,NA,NA
"933",2020-07-10,"B2R2","_SW","_5.13","_2",4,192,2020,2,"13:28:57","0.008529342","11.66002584","238.4249535","0.163498622",0.800030938,"41.80482667","42.89613667","5.135337871","34.99445069","RECT-114-20200710-06_21_00",675.2015385,3376.53,2701.328462,"-0.087096551","RECT-303-20200710-13_29_00",1028.27056,1292.76,"0.20459284",0.5,"1685.980078","11.66002584","172.4697263","1.201181967","0.006967533","1.611876915","DARK-304-20200710-13_29_02",-260.08,1552.84,"0.170326267",0.572997929,0.428282432,0.771387127,NA,NA,NA,NA,NA,NA,NA
"934",2020-07-10,"B2R2","_SW","_5.13","_2",5,192,2020,2,"17:00:23","0.0055041","12.76863898","197.5947999","0.127060338",0.801830668,"41.24399032","42.40879355","4.227411514","43.85072834","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-588-20200710-17_00_24",945.3662308,364.4,"-1.594309086",0.5,"1264.469681","12.76863898","-1007.977751","0.99733809","0.01041955","8.952908891","DARK-589-20200710-17_00_26",0.97,363.43,"-1.59856432",0.899767504,1.639626205,1.121841428,NA,NA,NA,NA,NA,NA,NA
"935",2020-07-10,"B2R2","_SW","_5.13","_3",2,192,2020,2,"08:51:14","0.003475339","12.76549072","225.0094244","0.143070549",0.800030938,"33.14033548","33.57880968","2.425821853","51.08993184","RECT-114-20200710-06_21_00",675.2015385,3376.53,2701.328462,"-0.087096551","RECT-143-20200710-08_51_16",1285.984615,1781.82,"0.278274677",0.5,"842.9812396","12.76549072","117.290166","0.556374942","0.015246588","0.894989393","DARK-144-20200710-08_51_18",790.46,991.36,"0.500156739",0.616653842,0.448063539,0.590342871,NA,NA,NA,NA,NA,NA,NA
"936",2020-07-10,"B2R2","_SW","_5.13","_3",3,192,2020,2,"11:09:59","0.005533188","14.97814525","238.2080776","0.194890751",0.799580373,"36.61585806","38.09251613","2.840452712","49.82156672","RECT-303-20200710-06_18_42",735.7164,3670.88,2935.1636,"0.135270547","RECT-420-20200710-11_10_01",960.96536,1356.36,"0.291511575",0.5,"1264.492831","14.97814525","184.3071484","1.282675691","0.011738204","1.706420124","DARK-421-20200710-11_10_03",-383.41,1739.77,"0.22726834",0.570881708,0.637071969,0.78854889,NA,NA,NA,NA,NA,NA,NA
"937",2020-07-10,"B2R2","_SW","_5.13","_3",4,192,2020,2,"13:30:18","0.009344889","14.19995931","232.3880611","0.192251504",0.800030938,"41.13458","42.56259333","4.816082024","36.02602903","RECT-114-20200710-06_21_00",675.2015385,3376.53,2701.328462,"-0.087096551","RECT-305-20200710-13_30_21",714.09596,967.77,"0.26212224",0.5,"1685.974421","14.19995931","220.9656957","0.423861041","0.008474064","2.48897982","DARK-306-20200710-13_30_23",557.57,410.2,"0.618415505",0.854485342,0.867058734,0.891694599,NA,NA,NA,NA,NA,NA,NA
"938",2020-07-10,"B2R2","_SW","_5.13","_3",5,192,2020,2,"17:01:56","0.005281753","11.65538625","201.2606272","0.118043287",0.801830668,"41.37022903","42.26243226","4.35951697","43.24403361","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-590-20200710-17_01_57",800.9986923,0.71,"-1127.167172",0.5,"1264.458843","11.65538625","-712628.2491","0.802816901","0.009539221","5107.225352","DARK-591-20200710-17_01_59",0.14,0.57,"-1404.01525",0.999842832,1.114579548,1.246901968,NA,NA,NA,NA,NA,NA,NA
"939",2020-07-10,"B2R3","_NW","_5.14","_1",1,192,2020,2,"06:12:44","0.000373331","0.466004157","368.9630158","0.032350277",0.798091708,"20.28646452","20.9969129","1.153089782","49.5089761","RECT-301-20200710-06_12_46",760.3119231,3765.63,3005.318077,"0.466004157","-",0,0,"#DIV/0!",0.5,"0.0209979","0.466004157","#DIV/0!","#DIV/0!","-1.80879E-11","#DIV/0!","-",0,0,"#DIV/0!",1,0,1.252988836,"B2R3_NW",NA,"no","no",47,NA,-0.5
"940",2020-07-10,"B2R3","_NW","_5.14","_1",2,192,2020,2,"9:33:41","0.002908874","12.6994377","184.2568177","0.110587994",0.800030938,"34.29924667","34.74857667","2.604677651","50.7731563","RECT-114-20200710-06_21_00",675.2015385,3376.53,2701.328462,"-0.087096551","RECT-175-20200710-09_33_43",980.70708,1518.87,"0.35431796",0.5,"842.9668229","12.6994377","149.3391426","0.997386215","0.015168491","1.223053981","DARK-176-20200710-09_33_45",3.97,1514.9,"0.355246498",0.550815997,0.637884364,0.687683866,"B2R3_NW",36.1,"no","no",47,NA,-1.43
"941",2020-07-10,"B2R3","_NW","_5.14","_1",3,192,2020,2,"11:56:22","0.002862662","9.721954239","178.6017323","0.081941842",0.799580373,"38.38751667","38.43062333","3.412001625","49.69554225","RECT-303-20200710-06_18_42",735.7164,3670.88,2935.1636,"0.135270547","RECT-454-20200710-11_56_25",1020.345769,1367.63,"0.253931422",0.5,"1264.472031","9.721954239","160.5445905","0.94772709","0.00758157","1.68411778","DARK-455-20200710-11_56_27",71.49,1296.14,"0.267937284",0.639900094,0.549575497,0.784709241,"B2R3_NW",37.8,"no","no",47,NA,-1.53
"942",2020-07-10,"B2R3","_NW","_5.14","_1",4,192,2020,2,"14:09:25","0.001120605","0.654955896","278.512377","0.013805234",0.800030938,"44.94998387","43.92557097","7.75907568","20.34233815","RECT-114-20200710-06_21_00",675.2015385,3376.53,2701.328462,"-0.087096551","RECT-337-20200710-14_09_27",590.8534615,1008.46,"0.414103225",0.5,"1685.968982","0.654955896","349.0825965","0.998780319","0.000440134","2.348204193","DARK-338-20200710-14_09_29",1.23,1007.23,"0.414608916",0.701588007,1.253101081,0.87663164,"B2R3_NW",34.3,"no","no",47,-1.25,-1.38
"943",2020-07-10,"B2R3","_NW","_5.14","_1",5,192,2020,2,"17:44:54","0.002613","5.847092796","190.2090937","0.052902349",0.801830668,"39.13250667","39.76698","4.811688995","30.93759937","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-624-20200710-17_44_54",836.3129207,1215.22,"0.311801221",0.5,"1264.465631","5.847092796","197.1309636","0.391287174","0.004945694","1.984513092","DARK-625-20200710-17_44_56",739.72,475.5,"0.796860314",0.835303001,0.763169259,0.829273557,"B2R3_NW",38.5,"no","no",47,NA,-1.31
"944",2020-07-10,"B2R3","_NW","_5.14","_2",2,192,2020,2,"9:35:48","0.003756776","14.0620768","210.327494","0.145202102",0.800030938,"34.43432333","34.88537667","2.57666789","51.61864412","RECT-114-20200710-06_21_00",675.2015385,3376.53,2701.328462,"-0.087096551","RECT-177-20200710-09_35_50",1096.2344,2022.48,"0.457975159",0.5,"842.990356","14.0620768","193.0343212","0.998768838","0.016784502","0.669499822","DARK-178-20200710-09_35_52",2.49,2019.99,"0.458539696",0.401314152,0.687493808,0.501253372,NA,NA,NA,NA,NA,NA,NA
